"BM","Dataset","centroid"
"O=S1(=O)C=NNc2c1ccn2Cc1ccccn1","Preclinic & Market","True"
"c1csc(-c2nncc3nc(N4CCCC4)sc23)c1","Preclinic & Market","True"
"N=c1ncnc2n1C(Nc1ccccc1)CS2","Preclinic & Market","True"
"O=C1/C(=N\Nc2ccccc2)SC2=NCN(c3ccccc3)CN12","Preclinic & Market","True"
"O=c1sc(-c2ccccc2)nc2ccnn12","Preclinic & Market","True"
"O=C(N/N=c1/ccnc2scnn12)c1ccncc1","Preclinic & Market","True"
"C1=NN2C(=NC(c3ccccc3)=C[C@H]2c2ccccc2)S1","Preclinic & Market","True"
"O=c1c(S(=O)(=O)Nc2ccccc2)cnc2scnn12","Preclinic & Market","True"
"C1=Nc2[nH]ncc2[C@H](c2cn[nH]c2)S1","Preclinic & Market","True"
"S=c1scnc2[nH]ncc12","Preclinic & Market","True"
"O=c1[nH]n(C2CCOCC2)c2c1[C@@H](c1ccccc1)SC=N2","Preclinic & Market","True"
"O=C(CCn1cnc2onc(-c3ccccc3)c2c1=O)N1CCN(c2ccccc2)CC1","Preclinic & Market","True"
"c1ccc(C2=NO[C@]3(CNN(c4ccccc4)C3)C2)cc1","Preclinic & Market","True"
"c1ccc(-c2nnc3c(n2)COC3)cc1","Preclinic & Market","True"
"c1cnc(NC[C@H]2Cn3nnc(-c4ccsc4)c3CO2)nc1","Preclinic & Market","True"
"O=c1c2ncoc2n(-c2ccccc2)c(=O)n1-c1ccccc1","Preclinic & Market","True"
"O=S(=O)(N/N=C1\CC2C3C=CC2C1C3)c1ccccc1","Preclinic & Market","True"
"O=C(Nc1ccccn1)C12CC3CCC1C3CO2","Preclinic & Market","True"
"N=C1N(c2ccccc2)C(=O)C23CCCC2C13N1CCOCC1","Preclinic & Market","True"
"S=C(N/N=C/c1ccccn1)NC1CC2CC1C1C=CCC21","Preclinic & Market","True"
"N=C1C2CC3CC(c4ccccc4)(C2)CC1C3=N","Preclinic & Market","True"
"O=[S@](N1CCc2ccccc21)C12CC3CC(CC(C3)C1)C2","Preclinic & Market","True"
"S=c1nc(C23CC4CC(CC(C4)C2)C3)nc2sccn12","Preclinic & Market","True"
"O=[S@]1c2ccccc2SN1C12CC3CC(CC(C3)C1)C2","Preclinic & Market","True"
"C1=NCC(C23CC4CC(CC(c5ccccc5)(C4)C2)C3)N1","Preclinic & Market","True"
"N=C(NCC12CC3CC(CC(C3)C1)C2)Nc1ccncc1","Preclinic & Market","True"
"S=C1c2ccccc2CN1CC12CC3CC(CC(C3)C1)C2","Preclinic & Market","True"
"C(=N\C12CC3CC(CC(C3)C1)C2)\c1ccccc1","Preclinic & Market","True"
"O=C1C2(CCCC13CC3c1ccccc1)CC2c1ccccc1","Preclinic & Market","True"
"O=C1C2(c3ccccc3)CN3CN(C2)CC1(c1ccccc1)C3","Preclinic & Market","True"
"O=C1C2C3C=CC(C3)C2C(=O)N1c1cc2c(s1)CCC2","Preclinic & Market","True"
"O=C1[C@@H]2C3C=CC(C3)[C@@H]2C(=O)N1c1cccc2ncccc12","Preclinic & Market","True"
"C=C1CN2C3CCC2C1C(c1ccccc1)C3","Preclinic & Market","True"
"O=C1C2CC3C=CC2(CN1C/C=C/c1ccccc1)O3","Preclinic & Market","True"
"O=S1(=O)NCC23CC(c4ccccc4)C(CC21)O3","Preclinic & Market","True"
"O=C1C=CC(CCc2ccoc2)C2CCCCC12","Preclinic & Market","True"
"C1=CC2CCCC(CCc3ccco3)[C@H]2CC1","Preclinic & Market","True"
"O=C(Nc1ccc2ccccc2c1)O[C@H]1CCS(=O)(=O)C1","Preclinic & Market","True"
"O=C(Cc1ccc[nH]1)NN=Cc1cccc2ccccc12","Preclinic & Market","True"
"O=C(C=CN1CCNC1=S)c1ccc2ccccc2c1","Preclinic & Market","True"
"N=C(c1cccc2c1CCC2)c1cccc2ccccc12","Preclinic & Market","True"
"O=C(Nc1ccccc1)c1cc(/N=N\c2ccccc2)c2ccccc2c1","Preclinic & Market","True"
"c1cc(-c2ccoc2)c2ccc(OCc3ccnc(C4CCOCC4)c3)cc2c1","Preclinic & Market","True"
"O=C1NC(=O)C(=Cc2c(OCc3cncs3)ccc3ccccc23)C(=O)N1","Preclinic & Market","True"
"O=C(Nc1ccccc1)Nc1ccc(Oc2ncccc2-c2ccncn2)c2ccccc12","Preclinic & Market","True"
"C(=N/c1ccc(N2CCOCC2)cc1)\c1c(OCc2ccccc2)ccc2ccccc12","Preclinic & Market","True"
"O=S(=O)(Oc1nccs1)c1ccc2c(-c3ccccc3)cccc2c1","Preclinic & Market","True"
"O=C(CCc1cccc2ccccc12)NCB1OCCNCCO1","Preclinic & Market","True"
"O=C(NC1CCCC1)[C@H](CC#Cc1ccccc1)NS(=O)(=O)c1ccc2ccccc2c1","Preclinic & Market","True"
"c1ccc([C@@H](Cc2cccc3ccoc23)c2ccc3ccccc3c2)cc1","Preclinic & Market","True"
"O=C(Nc1ccn[nH]1)Nc1ccc(-c2ccc(CN3CCOCC3)nc2)c2ccccc12","Preclinic & Market","True"
"O=S(=O)(Nc1ccncn1)c1ccc2c(-c3ccccc3C3CNC3)cccc2c1","Preclinic & Market","True"
"c1ccc2c(Cc3ccc4ccc(OCn5cnnn5)cc4c3)coc2c1","Preclinic & Market","True"
"c1cc(-c2nn(C3CCOCC3)c3c2CNCC3)c2ccc(-c3cn[nH]c3)cc2c1","Preclinic & Market","True"
"c1ccc2c(c1)CC[C@H](CNCCCNC1=NCCCN1)C2","Preclinic & Market","True"
"C(=C/c1ccc2c(c1)CCCC2)\c1ccccc1","Preclinic & Market","True"
"O=C(CC1CNc2ccccc21)NC1CCc2ccccc2C1","Preclinic & Market","True"
"O=S(=O)(c1ccc2c(c1)CCCC2)c1cncs1","Preclinic & Market","True"
"O=C(c1ncco1)[C@@H]1CCc2cc(Oc3ccccc3)ccc2C1","Preclinic & Market","True"
"O=C1CCCC2=C1CC[C@H](NCCc1cccs1)C2","Preclinic & Market","True"
"C=C1CC[C@H]2CCCCC2[C@H]1/C=C/c1ccoc1","Preclinic & Market","True"
"O=C1CC=C(n2ccccc2=O)c2ccccc21","Preclinic & Market","True"
"O=C1C=Cc2ccc(-c3ccc4c(c3)/C(=C/Nc3ccccn3)C(=O)C=C4)cc2/C1=C/Nc1ccccn1","Preclinic & Market","True"
"c1ccc(O[C@@H]2CSCc3ccccc32)cc1","Preclinic & Market","True"
"O=c1cc(C23CC4CC(CC(C4)C2)C3)sc2ccccc12","Preclinic & Market","True"
"c1cnc(N/N=C2/CCSc3ccccc32)nc1","Preclinic & Market","True"
"O=C1CCC(=O)N1C/C=C1\CCSc2ccccc21","Preclinic & Market","True"
"C1=Cc2ccccc2SC1","Preclinic & Market","True"
"c1ccc2c(c1)SCSS2","Preclinic & Market","True"
"O=c1ccoc2c1OC=C[C@@H]2c1cccs1","Preclinic & Market","True"
"C1=C(c2ccccc2)Oc2ccccc2O1","Preclinic & Market","True"
"O=C(NN=Cc1ccc2c(c1)OCCO2)c1cccs1","Preclinic & Market","True"
"C(=N/Nc1ccc2ccccc2n1)\c1ccc2c(c1)OCCO2","Preclinic & Market","True"
"C1=C(CCCc2ccccc2)CCC2(C1)OCCO2","Preclinic & Market","True"
"O=C1C[C@H](Sc2ccccc2)C2(OCCO2)[C@@H](Sc2ccccc2)C1","Preclinic & Market","True"
"C1=CC2=C(CCCC2)C(c2ccccc2)O1","Preclinic & Market","True"
"C1=CC2=CCOCC2[C@@H](c2ccco2)C1","Preclinic & Market","True"
"c1ccc2c(c1)CCOC2","Preclinic & Market","True"
"O=C(CS(=O)CC(=O)Nc1ccccc1)NCC1OCCc2ccccc21","Preclinic & Market","True"
"C(#Cc1ccc2c(c1)COCC2)c1ccc(Cn2ccnc2)cc1","Preclinic & Market","True"
"O=C1C=C(c2ccccc2)O[C@H]2CC=CC=C12","Preclinic & Market","True"
"O=c1ccoc2cccc(OCC3CCCCC3)c12","Preclinic & Market","True"
"O=c1cc(/C=N/Nc2nncc3ccccc23)oc2ccccc12","Preclinic & Market","True"
"O=C1Nc2ccccc2/C1=N/N=C/c1coc2ccccc2c1=O","Preclinic & Market","True"
"O=c1c(-c2ccccc2)c(-n2cncn2)oc2ccccc12","Preclinic & Market","True"
"O=c1ccoc2ccc(S(=O)(=O)Nc3nnn[nH]3)cc12","Preclinic & Market","True"
"N=c1ccoc2ccccc12","Preclinic & Market","True"
"O=c1cc(N2CCOCC2)oc2cc(OCc3cccnc3)ccc12","Preclinic & Market","True"
"O=C(C1=COc2ccccc2[C@@H]1c1cccnc1)c1ccccc1","Preclinic & Market","True"
"O=c1cc(-c2ccsc2)oc2ccc(C#CC3CCCCC3)cc12","Preclinic & Market","True"
"O=c1cc(-c2ccncc2)oc2c(C3=CCNCC3)cccc12","Preclinic & Market","True"
"O=c1c(-c2ccc3c(c2)OCCO3)coc2cc(O[C@@H]3CCCCO3)ccc12","Preclinic & Market","True"
"O=C(Nc1cccc2c(=O)cc(-c3ccccc3)oc12)c1cccs1","Preclinic & Market","True"
"c1ccc(CC/N=c2\cc(-c3ccccc3)oc3ccccc23)cc1","Preclinic & Market","True"
"O=c1c(-c2ccccc2)coc2cc(C#Cc3cnc[nH]3)ccc12","Preclinic & Market","True"
"O=c1cc(Sc2ccccc2)oc2c(C3CCNCC3)cccc12","Preclinic & Market","True"
"N=c1cc(-c2cc3sccc3cn2)oc2ccc(CCCN3CCCC3)cc12","Preclinic & Market","True"
"O=c1c(Oc2ccccc2)coc2cc(OCc3cnn(-c4ccccc4)c3)ccc12","Preclinic & Market","True"
"O=c1cc(CC2Cc3nccc4cccc(c34)O2)oc2ccccc12","Preclinic & Market","True"
"O=c1ccoc([C@H]2C=C(c3ccccc3)Oc3ccccc32)c1","Preclinic & Market","True"
"O=c1c(-c2nc3ccccc3s2)coc2c(CN3C[C@@H]4CCCC3C4)cccc12","Preclinic & Market","True"
"O=c1c(-c2ccccc2)coc2cc(OCCCSC(=S)N3CCN(c4ccccn4)CC3)ccc12","Preclinic & Market","True"
"C=C1CC[C@H]2CCCCC2[C@H]1CC/C=C/COc1ccc2c(=O)cc(-c3ccccc3)oc2c1","Preclinic & Market","True"
"O=C1C[C@H](c2cc3c(c(OC4CCCC4)c2)OCCC3)CN1","Preclinic & Market","True"
"c1ccc(SCc2ccc3c(c2)OCCC3)cc1","Preclinic & Market","True"
"N=C1c2ccccc2O[C@@H](c2ccccc2)[C@@H]1n1cncn1","Preclinic & Market","True"
"c1ccc(C2CC(n3cnnc3)c3ccccc3O2)cc1","Preclinic & Market","True"
"O=C1C[C@@H](N2CCOCC2)Oc2c1cccc2-c1ccccc1","Preclinic & Market","True"
"C=C1C(=O)c2ccccc2O[C@@]1(c1ccccc1)c1ccncc1","Preclinic & Market","True"
"c1cncc(OCCCN[C@@H]2COc3ccccc3C2)c1","Preclinic & Market","True"
"c1cc2c(c(-c3ccsc3)c1)OCCC2","Preclinic & Market","True"
"O=C(NCCn1cnnc1)Nc1ccc2c(c1)CCCO2","Preclinic & Market","True"
"c1ccc(N/N=C2/c3ccccc3OCC2n2ccnc2)cc1","Preclinic & Market","True"
"O=C(N/N=C1\C[C@@H](c2ccccc2)Oc2ccccc21)c1ccccn1","Preclinic & Market","True"
"c1ccc(C[C@H]2COc3cc(C4CCCC4)ccc3C2)cc1","Preclinic & Market","True"
"O=C1C[C@H](CCc2ncno2)Oc2ccccc21","Preclinic & Market","True"
"c1ncc(-c2ccc3c(c2)CCCO3)cc1OC1CCC1","Preclinic & Market","True"
"c1ccc(C[C@H]2CCc3cc(Cc4cn[nH]c4)ccc3O2)cc1","Preclinic & Market","True"
"O=C(N[C@@H]1COc2cccc(-c3ccncc3)c2C1)c1cn[nH]n1","Preclinic & Market","True"
"O=C1CCOc2c(OCCNCCCCc3ccc4c(c3)CCO4)cccc21","Preclinic & Market","True"
"O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@@H]1COc2ccccc2C1","Preclinic & Market","True"
"O=C(N[C@@H]1c2ccccc2OC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1","Preclinic & Market","True"
"c1ccc2c(c1)CCC(CCCCCCCCCn1nnc3ccccc31)O2","Preclinic & Market","True"
"O=C1c2ccccc2OCC1(CN1CCCC1)CN1CCCC1","Preclinic & Market","True"
"c1ccc(C(C2CCCCC2)[C@H]2COc3cc(C4(C5N=NN=N5)CCCC4)ccc3C2)cc1","Preclinic & Market","True"
"O=S(=O)(CC1CC1)NC1CN(c2ccc3c(c2)[C@@H](Cc2ccccc2)[C@@H](N2CCC2)CO3)C1","Preclinic & Market","True"
"O=C1C[C@H](CCCCN2CCN(c3ccncc3)C2=O)Oc2ccc(-c3ccccc3)cc21","Preclinic & Market","True"
"O=C1CCCCCCCCCC[C@@H](CCN[C@H]2CCOc3ccccc32)NC(=O)CN1","Preclinic & Market","True"
"C(=C/c1ccc2ccccc2n1)\c1ccc2c(c1)C[C@H](Cc1ccccc1)CO2","Preclinic & Market","True"
"C1=Cc2cccc(C=Cc3ccccc3)c2OC1","Preclinic & Market","True"
"C1=Cc2c(cccc2-c2cc3ccccc3o2)OC1","Preclinic & Market","True"
"c1ccc(/N=c2/ccc3ccccc3o2)cc1","Preclinic & Market","True"
"C1=Cc2cc(Cc3c[nH]nn3)ccc2OC1","Preclinic & Market","True"
"C1=Cc2cc([C@H](c3ccccc3)n3ccnc3)ccc2OC1","Preclinic & Market","True"
"O=C1CCCC2=C1C=C[C@H](c1cccs1)O2","Preclinic & Market","True"
"O=S1(=O)CCOc2ccccc21","Preclinic & Market","True"
"c1cnc(N2CCCn3cnnc3C2)cn1","Preclinic & Market","True"
"O=C([C@@H]1CCCO1)N1CCCn2c(nnc2Cn2cccn2)C1","Preclinic & Market","True"
"O=C1CCCN1Cc1nnn2c1CN(c1cccnc1)CCC2","Preclinic & Market","True"
"N=c1nc2c(Nc3ccccc3)nc(=O)[nH]c2c[nH]1","Preclinic & Market","True"
"O=c1[nH]c2c(c(=O)[nH]1)CN(CCN1CCNCC1)CN2","Preclinic & Market","True"
"c1cc2ccncc2cn1","Preclinic & Market","True"
"O=C(NCc1cncc2c1CCNC2)C1CCCCO1","Preclinic & Market","True"
"O=C1C[C@@]2(CCCCN2CC2CC2)CN1c1ccccc1","Preclinic & Market","True"
"O=C1N(c2cncnc2)CC[C@@]12CCCNC2","Preclinic & Market","True"
"c1cnc(N2CC[C@@]3(CCCN(CC4CCCCC4)C3)C2)cn1","Preclinic & Market","True"
"O=C(c1ccccn1)N1CC[C@@]2(CCCN(c3nncs3)C2)C1","Preclinic & Market","True"
"O=C1C=CNC2=C(/C=N/c3ccccc3)CCCN12","Preclinic & Market","True"
"O=C(c1ncc[nH]1)N1CCC2(CCCN2CC2CC2)CC1","Preclinic & Market","True"
"O=C1NC2(CCNCC2)C[C@H]1c1cn[nH]c1","Preclinic & Market","True"
"O=C1NC2(CCN(c3ncccn3)CC2)C[C@@H]1c1cccnc1","Preclinic & Market","True"
"O=C1C[C@H](c2cn[nH]c2)C2(CCN(C(=O)c3ccco3)CC2)N1","Preclinic & Market","True"
"c1cc(N2CCC3(CCCN3Cc3cc[nH]n3)CC2)ncn1","Preclinic & Market","True"
"O=C1CCC2(CCN(Cc3ccoc3)CC2)N1OCc1ccccc1","Preclinic & Market","True"
"c1cc(N[C@H]2CC[C@H](CN3CCCC3)CC2)c2nc(N3CCCC3)ccc2n1","Preclinic & Market","True"
"O=C(c1cnc2ccc(-c3ccccc3)nc2c1NC1CCCCC1)C1CC1","Preclinic & Market","True"
"S=C(Nc1ccc2nccnc2c1)N1CCOCC1","Preclinic & Market","True"
"c1ccc2nc(SC3CCCCC3)cnc2c1","Preclinic & Market","True"
"c1cc(Cn2cnnc2)c2nccnc2c1","Preclinic & Market","True"
"c1ccc(N[C@@H](c2ccccc2)c2cnc3ccccc3n2)cc1","Preclinic & Market","True"
"O=C(N/N=N/c1cccs1)c1nc2ccccc2nc1-c1ccccc1","Preclinic & Market","True"
"O=C1c2ccccc2C(=O)N1CCC#Cc1ccc2nccnc2c1","Preclinic & Market","True"
"O=C(Cc1cnc2cc(C(=O)c3ccccc3)ccc2n1)C(=O)Nc1ccccc1","Preclinic & Market","True"
"O=S(=O)(Nc1nc2ccccc2nc1Nc1ccccc1)C1CCNCC1","Preclinic & Market","True"
"O=C(NO[C@@H]1CCCCO1)c1ccc2[nH]c(=O)c(CCCc3ccccc3)nc2c1","Preclinic & Market","True"
"c1ccc2c(c1)NCCN2CC1CC1","Preclinic & Market","True"
"O=C1c2ccccc2C(=O)N1Cn1c(=O)c(=O)[nH]c2ccccc21","Preclinic & Market","True"
"O=C1Nc2ccccc2N(CCC2CC2)C1C#CC1CC1","Preclinic & Market","True"
"O=c1[nH]c2cccc(Cc3ccccn3)c2[nH]c1=O","Preclinic & Market","True"
"O=c1[nH]c2ccc(-n3cccc3)cc2[nH]c1=O","Preclinic & Market","True"
"O=C(C1CC1)N1CCNc2ccc(-c3cnn(C4COC4)c3)cc21","Preclinic & Market","True"
"O=C(CN1CCNCC1)Nc1cc2[nH]c(=O)c(=O)[nH]c2cc1N1CCCCC1","Preclinic & Market","True"
"O=C(NC1CC1)c1ccc(N2CCN(C(=O)N3CC[C@H](c4cn[nH]c4)C3)c3ccccc32)cc1","Preclinic & Market","True"
"C1=C(CN2C[C@@H](c3ccccc3)Nc3ccccc32)CCCC1","Preclinic & Market","True"
"O=C(NC1C2CC3CC(C2)CC1C3)N1CCN(c2ccc(N3CCN(S(=O)(=O)C4CC4)CC3)cn2)c2ccccc21","Preclinic & Market","True"
"c1cc(-c2ccc3cnncc3c2)c2oncc2c1","Preclinic & Market","True"
"c1ccc2c(N3CCCCC3)nnc(Nn3cccc3)c2c1","Preclinic & Market","True"
"c1ccc2c(-n3ccnc3)nnc(Cc3ccncc3)c2c1","Preclinic & Market","True"
"c1cc(OC2CCCC2)c2cnnc(Nc3ccncc3)c2c1","Preclinic & Market","True"
"c1cc(-c2ccc3c(N4CCNCC4)nncc3c2)c2onc(NC3CC3)c2c1","Preclinic & Market","True"
"O=C(N[C@@H](C(=O)N/N=C/c1ccccc1)c1nncc2ccccc12)c1ccccc1","Preclinic & Market","True"
"O=C1CNNC(Cn2nc(-c3ccccc3)c3ccccc3c2=O)=N1","Preclinic & Market","True"
"O=c1c2ccccc2c(Nc2cc[nH]n2)nn1Cc1cscn1","Preclinic & Market","True"
"O=c1c2c(Oc3ncccn3)cccc2cnn1C1CC1","Preclinic & Market","True"
"O=S(=O)(/C=C/c1n[nH]c2c1CCCC[C@@H]2Cc1ccccc1)NCc1ccccc1","Preclinic & Market","True"
"c1cc2ccc(-c3cnsc3)cc2nn1","Preclinic & Market","True"
"c1cc(-c2ccc3c(NCC4CC4)cnnc3c2)ccn1","Preclinic & Market","True"
"C(=N/N=C1/CCCc2nnccc21)\c1ccccc1","Preclinic & Market","True"
"N=C1C[C@H](c2ccccc2)Cc2nnccc21","Preclinic & Market","True"
"O=C1C(=Cc2ccccc2)CCCC12N=NCC2c1ccccc1","Preclinic & Market","True"
"O=C(Nc1cc2c([C@H]3CCOC3)nc(-c3ccccc3)cc2cn1)C1CC1","Preclinic & Market","True"
"O=S(=O)(c1ccccc1)N1CCc2c(ccnc2Nc2cnc3ccccc3c2)C1","Preclinic & Market","True"
"c1ccc(COc2cc3c(c(-c4cccs4)n2)CCNC3)cc1","Preclinic & Market","True"
"O=C(NCCN1CCC2(C=NC[C@H]2c2ccccc2)CC1)c1cnc2ccccc2c1","Preclinic & Market","True"
"O=C(/C=C/c1cccc2c1OCO2)Nc1ccnc2ccncc12","Preclinic & Market","True"
"O=c1[nH]nc(CNc2nc(-c3ccccc3)cc3ncccc23)o1","Preclinic & Market","True"
"O=S1(=O)Cc2cc(-c3cncc4cccnc34)ccc2N1","Preclinic & Market","True"
"c1cnc2c(-c3ccsc3)cnc(NC3CCN(Cc4ccon4)CC3)c2c1","Preclinic & Market","True"
"O=C(NCCNCCOc1cccnc1)c1ccc2cnccc2n1","Preclinic & Market","True"
"O=c1[nH]ccc2c1CCCN2","Preclinic & Market","True"
"O=C1CC[C@H]2CN(Cc3cocn3)CC[C@H]2N1CCc1c[nH]cn1","Preclinic & Market","True"
"C(=C1\CNCc2c(-c3ccccc3)ccnc21)\c1ccccc1","Preclinic & Market","True"
"O=C1c2ccc(-c3cccc4[nH]ccc34)nc2CCN1c1ccccc1","Preclinic & Market","True"
"C(\CCN1CCc2ncccc2C1)=N/OCCN1CCCc2ncccc21","Preclinic & Market","True"
"O=C1N=CN/C1=C1/CCNC(=O)c2[nH]ccc21","Preclinic & Market","True"
"O=C1NCC/C(=N\Nc2ccccn2)c2ccn(Cc3ccc(-c4ccccc4)cc3)c21","Preclinic & Market","True"
"O=C1[C@@H]2CCC[C@H](CCN1CCOc1ccccc1)N2S(=O)(=O)c1ccccc1","Preclinic & Market","True"
"O=C1CC[C@@]2(CCCNC2)N1Cc1cccnc1","Preclinic & Market","True"
"O=c1ccc2c(-c3cccnc3)cnc(NC3CCNCC3)c2[nH]1","Preclinic & Market","True"
"C1=C2CN(C3CCCCC3)CN=C2C[C@H](c2ccccc2)C1","Preclinic & Market","True"
"C1=Nc2ccccc2C(c2ccccc2)(c2ccccc2)N1","Preclinic & Market","True"
"O=C(Nn1c(C2CCC2)nc2ccccc2c1=O)c1cccs1","Preclinic & Market","True"
"c1ccc2c(c1)CNC(n1cncn1)=N2","Preclinic & Market","True"
"N=c1c2ccccc2nc(-c2ccccc2)n1-c1ccc2[nH]ccc2c1","Preclinic & Market","True"
"O=C(Nc1ccc2nc[nH]c(=O)c2c1)c1cnoc1","Preclinic & Market","True"
"O=C(/C=N/Nc1ccccc1)Nn1cnc2ccccc2c1=O","Preclinic & Market","True"
"O=C1C=C(Sc2nc3ccccc3c(=O)n2-c2ccccc2)C(=O)N=N1","Preclinic & Market","True"
"O=C1NCCn2cc(-c3cccc4c(=O)[nH]cnc34)cc21","Preclinic & Market","True"
"C1=Nc2ccccc2[C@H](C2CCCCC2)N1CCN1CCCCC1","Preclinic & Market","True"
"O=C(CSc1ncn[nH]1)Nn1c(-c2ccccc2)nc2ccccc2c1=O","Preclinic & Market","True"
"O=c1c2cc(Oc3ccccc3)ccc2ncn1C[C@H]1CCCNC1","Preclinic & Market","True"
"O=c1c2cc(Cc3ccc(-c4cn[nH]c4)nc3)ccc2ncn1C1CCCCC1","Preclinic & Market","True"
"O=c1c2ccccc2nc(CNc2ncnc3occc23)n1-c1cnccn1","Preclinic & Market","True"
"N=c1c2ccccc2nc(SCc2ccccc2)n1CCc1ccccc1","Preclinic & Market","True"
"O=c1c2cc(-c3ccccc3)ccc2nc(-c2ccccc2)n1CC1=CCCNC1","Preclinic & Market","True"
"O=c1c2ccccc2nc(CON=Cc2ccccc2)n1/N=C/c1ccccc1","Preclinic & Market","True"
"O=C(NCC1CCCO1)c1ccc2c(=O)n(CC3CCCO3)c(SCC(=O)N3CCCC3)nc2c1","Preclinic & Market","True"
"O=C1Nc2cc(N3CCNCC3)ccc2/C1=C/c1nc2cc(NCCCn3ccnc3)ccc2c(=O)[nH]1","Preclinic & Market","True"
"O=C(Cn1ccnc1)N(Cc1cccnc1)Cc1nc2ccccc2c(=O)n1-c1ccccc1","Preclinic & Market","True"
"O=C(CCCC#Cc1cccc2nc(CNc3ncnc4[nH]cnc34)n(-c3ccccc3)c(=O)c12)N1CCOCC1","Preclinic & Market","True"
"O=C1CCC(=O)N1c1ccc2[nH]c(=O)[nH]c(=O)c2c1","Preclinic & Market","True"
"O=C1Nc2ccccc2C(/C=C/C2CC2)N1","Preclinic & Market","True"
"O=c1[nH]c(=S)[nH]c2ccc(-c3cnco3)cc12","Preclinic & Market","True"
"O=C1Nc2ccccc2[C@](C#Cc2cncnc2)(C2CC2)N1","Preclinic & Market","True"
"O=C(NN1C(=O)c2ccccc2N[C@@H]1c1ccoc1)c1ccccc1","Preclinic & Market","True"
"O=c1[nH]c2ccccc2c(=O)n1NS(=O)(=O)c1ccccc1","Preclinic & Market","True"
"O=C1c2ccccc2N[C@H](c2cccs2)N1CCc1ccccc1","Preclinic & Market","True"
"O=C(Cn1c(=O)[nH]c2ccc(S(=O)(=O)NC3CC3)cc2c1=O)c1ccncc1","Preclinic & Market","True"
"O=C(Nc1cccc2ccccc12)N1Cc2ccccc2N(CCN2CCOCC2)C1=O","Preclinic & Market","True"
"O=C1NCc2cc(Sc3ccccc3)ccc2N1c1ccccc1","Preclinic & Market","True"
"O=C(Cn1c(=O)n(CCCC(=O)NC2CCCC2)c(=O)c2ccccc21)NCCC1=CCCCC1","Preclinic & Market","True"
"O=C([C@H](NS(=O)(=O)c1ccc2[nH]c(=O)[nH]c(=O)c2c1)c1ccccc1)N1CCCCCC1","Preclinic & Market","True"
"c1ccc(CNC2NC(N3Cc4c[nH]nc4C3)Nc3ccccc32)cc1","Preclinic & Market","True"
"O=C1NCc2c(-c3ccccc3)cc(C3CCN(CC4CC4)CC3)cc2N1c1ccccc1","Preclinic & Market","True"
"O=C(NCc1ncnc2ccccc12)[C@H]1[C@@H]2CNC[C@@H]21","Preclinic & Market","True"
"C1=CCCC(CNc2ncnc3ccccc23)=C1","Preclinic & Market","True"
"c1ccc2cc(COc3cccc4ncncc34)ncc2c1","Preclinic & Market","True"
"c1ncc2cc(SC34CC5CC(CC(C5)C3)C4)ccc2n1","Preclinic & Market","True"
"c1coc(CNc2nc(-c3cnoc3)nc3ccccc23)c1","Preclinic & Market","True"
"C1=CN=C(Nc2nc(-c3ccccc3)c3ccccc3n2)NC1","Preclinic & Market","True"
"c1nc(OCc2cnc[nH]2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1","Preclinic & Market","True"
"c1cnc(CNc2ncnc3ccc(-c4cnoc4)cc23)cn1","Preclinic & Market","True"
"C(#Cc1ncnc2ccccc12)CCc1ccccc1","Preclinic & Market","True"
"O=C(NC=Nc1ncc2ccccc2n1)Nc1ccccc1","Preclinic & Market","True"
"c1ccc(-c2nc(Cc3ccc4cn[nH]c4c3)c3ccccc3n2)cc1","Preclinic & Market","True"
"O=C1CN(c2nc(-c3ccccc3)c3ccccc3n2)c2ccccc2N1","Preclinic & Market","True"
"C(=N/Nc1nc(NC2CCNCC2)c2ccccc2n1)\c1ccccc1","Preclinic & Market","True"
"O=S(=O)(NNc1nc(-c2cccs2)nc2ccccc12)c1ccccc1","Preclinic & Market","True"
"C1=C(c2ccncc2Nc2cccc3cnc(-c4ccccc4)nc23)CCCC1","Preclinic & Market","True"
"O=C1Nc2ccccc2/C1=N/Nc1nc(-c2ccc3c(c2)OCO3)nc2ccccc12","Preclinic & Market","True"
"c1ccc2c(Nc3cc[nH]n3)nc(NCCC3CCOCC3)nc2c1","Preclinic & Market","True"
"c1ccc(N(CCN2CCCCC2)c2ncnc3ccccc23)cc1","Preclinic & Market","True"
"O=C(c1ncnc2ccc(-c3ccccc3Cc3nnn[nH]3)cc12)N1Cc2ccccc2C1","Preclinic & Market","True"
"c1cc(Nc2ncnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c23)c2c(c1)OCCO2","Preclinic & Market","True"
"c1cc2c(N3CCN(C4CCCC4)CC3)nc(N3CCNCC3)nc2cc1OCCCN1CCCC1","Preclinic & Market","True"
"c1ccc2c(c1)CC(Nc1nc(N3CCC(N4CCCCC4)CC3)nc3ccccc13)N2","Preclinic & Market","True"
"O=S(=O)(NCCN/N=N/c1ccc2ncnc(Nc3ccccc3)c2c1)c1cccc2ccccc12","Preclinic & Market","True"
"C1=C(c2cccs2)CC(c2cccs2)c2cncnc21","Preclinic & Market","True"
"C1=Cc2ncncc2CC1","Preclinic & Market","True"
"O=C1C=CC(=O)c2ncncc21","Preclinic & Market","True"
